dep_delay;arr_delay;cancelled;cancellation_code;id
30;30;0;"";257672
36;27;0;"";229583
117;145;0;"";201485
28;54;0;"";229644
8;22;0;"";257674
12;18;0;"";173400
22;23;0;"";201487
56;70;0;"";201488
59;53;0;"";201490
69;38;0;"";257675
76;68;0;"";201491
53;37;0;"";229587
159;143;0;"";229588
22;20;0;"";173402
71;48;0;"";143894
29;25;0;"";229590
80;60;0;"";257677
35;44;0;"";173403
23;33;0;"";257640
10;29;0;"";257679
77;52;0;"";257680
110;101;0;"";257681
29;17;0;"";257682
13;29;0;"";257683
26;23;0;"";173404
268;278;0;"";201498
90;86;0;"";257684
82;71;0;"";257685
16;19;0;"";201500
28;25;0;"";257697
-1;16;0;"";149208
52;39;0;"";201501
91;81;0;"";201503
-3;24;0;"";201504
14;16;0;"";257687
68;52;0;"";173406
89;92;0;"";229646
44;49;0;"";229596
19;30;0;"";173407
38;42;0;"";257689
66;78;0;"";143547
124;132;0;"";173408
62;104;0;"";173409
107;99;0;"";257698
17;116;0;"";173410
14;18;0;"";201507
133;122;0;"";148932
28;29;0;"";201547
31;31;0;"";201508
32;19;0;"";201509
-13;-13;0;"";201510
97;117;0;"";229598
56;38;0;"";257691
30;18;0;"";257692
36;30;0;"";201543
80;57;0;"";143895
45;29;0;"";172258
-12;15;0;"";171881
56;32;0;"";201513
99;91;0;"";143223
52;50;0;"";173418
-3;15;0;"";229647
15;51;0;"";201516
25;25;0;"";257696
110;105;0;"";229601
30;20;0;"";173419
20;25;0;"";229602
15;15;0;"";201517
10;20;0;"";173420
27;30;0;"";229603
116;144;0;"";172256
35;30;0;"";229604
46;51;0;"";201505
33;21;0;"";143896
0;21;0;"";229605
4;22;0;"";201519
73;69;0;"";201520
293;273;0;"";143548
23;30;0;"";229606
64;56;0;"";229607
59;50;0;"";143549
-2;22;0;"";201522
43;36;0;"";229608
53;47;0;"";229609
59;59;0;"";173483
114;99;0;"";173422
17;18;0;"";144289
36;31;0;"";173423
59;46;0;"";257707
15;27;0;"";229610
30;17;0;"";173424
47;33;0;"";257708
61;87;0;"";229611
-7;-18;0;"";171484
-7;15;0;"";229613
40;27;0;"";201526
28;18;0;"";257709
63;53;0;"";229614
46;50;0;"";201527
66;59;0;"";257711
314;299;0;"";257712
23;26;0;"";154806
69;50;0;"";201529
24;17;0;"";173427
4;107;0;"";173428
19;25;0;"";173429
55;27;0;"";229618
-10;21;0;"";229619
64;67;0;"";173430
-4;35;0;"";173431
65;52;0;"";229622
0;30;0;"";201533
231;217;0;"";229623
39;37;0;"";201535
175;165;0;"";201536
17;30;0;"";229624
18;42;0;"";201538
70;40;0;"";257716
51;57;0;"";257717
39;19;0;"";201548
21;16;0;"";173434
112;102;0;"";257718
71;87;0;"";229628
100;77;0;"";257720
180;154;0;"";144290
57;48;0;"";143899
-5;48;0;"";201549
36;28;0;"";171485
86;86;0;"";201618
74;60;0;"";201551
9;30;0;"";257721
156;155;0;"";201619
31;24;0;"";257722
-4;27;0;"";173486
62;30;0;"";201620
89;92;0;"";173482
5;20;0;"";257723
-9;28;0;"";173487
46;45;0;"";201552
13;20;0;"";257724
128;151;0;"";257725
28;25;0;"";173438
44;37;0;"";229631
38;47;0;"";173440
11;20;0;"";229632
16;17;0;"";201622
245;227;0;"";229633
18;27;0;"";173444
106;102;0;"";173445
36;30;0;"";229634
59;54;0;"";173446
82;76;0;"";257727
15;44;0;"";173447
152;136;0;"";201617
44;21;0;"";229637
47;46;0;"";201560
-10;37;0;"";171882
90;95;0;"";173489
1;17;0;"";172629
45;41;0;"";257728
66;58;0;"";143900
102;101;0;"";229639
98;101;0;"";229649
107;89;0;"";173448
183;168;0;"";229650
63;57;0;"";229652
140;122;0;"";201564
52;55;0;"";201565
-1;27;0;"";172636
-11;-27;0;"";154807
304;293;0;"";173449
61;44;0;"";257730
34;29;0;"";229655
12;15;0;"";229656
54;42;0;"";229657
27;19;0;"";201566
53;71;0;"";143551
32;22;0;"";229659
31;34;0;"";173451
52;38;0;"";229660
38;27;0;"";257734
36;26;0;"";201569
25;24;0;"";257737
70;60;0;"";143225
91;80;0;"";229715
24;30;0;"";229661
138;129;0;"";257738
-3;42;0;"";149209
72;55;0;"";173455
106;123;0;"";229662
183;171;0;"";229663
-1;21;0;"";229664
54;48;0;"";173456
144;128;0;"";257739
26;20;0;"";229716
59;62;0;"";173459
21;23;0;"";173490
50;41;0;"";257740
80;65;0;"";173460
121;114;0;"";201574
98;72;0;"";257742
-1;46;0;"";201576
1094;1088;0;"";229668
0;134;0;"";172630
32;26;0;"";257743
81;87;0;"";257704
33;22;0;"";171481
202;213;0;"";146490
30;27;0;"";173465
46;42;0;"";173466
44;34;0;"";173467
20;15;0;"";201578
9;21;0;"";201579
171;170;0;"";257747
23;26;0;"";201580
73;49;0;"";171482
19;26;0;"";173469
0;16;0;"";201582
-5;16;0;"";173471
53;53;0;"";201583
26;20;0;"";257749
80;70;0;"";201584
70;56;0;"";143552
-2;26;0;"";201585
1791;1781;0;"";201586
378;388;0;"";144291
33;21;0;"";257750
6;24;0;"";229672
25;30;0;"";173472
22;17;0;"";229673
78;51;0;"";173474
49;48;0;"";257751
32;18;0;"";201587
25;20;0;"";173475
95;86;0;"";257754
50;68;0;"";257755
284;339;0;"";257756
61;49;0;"";201590
20;33;0;"";173476
64;56;0;"";257757
19;22;0;"";201593
31;25;0;"";173478
-7;19;0;"";229675
-10;30;0;"";173479
-4;15;0;"";173480
43;45;0;"";201595
161;155;0;"";229676
15;19;0;"";229677
177;162;0;"";201596
8;19;0;"";172632
28;15;0;"";229680
7;33;0;"";201597
0;0;1;A;145747
78;64;0;"";229681
71;40;0;"";173493
50;56;0;"";229682
38;23;0;"";201599
33;31;0;"";201600
33;24;0;"";257762
24;15;0;"";257763
24;25;0;"";171883
249;229;0;"";257765
0;64;0;"";229684
46;37;0;"";201603
52;44;0;"";257766
87;86;0;"";201604
9;17;0;"";201605
11;22;0;"";229718
104;130;0;"";173497
115;109;0;"";173498
45;32;0;"";201608
78;62;0;"";173499
50;57;0;"";257768
27;15;0;"";172634
22;68;0;"";229719
-3;58;0;"";173500
36;26;0;"";257769
1140;1120;0;"";173501
36;33;0;"";173502
134;132;0;"";229687
32;24;0;"";172637
280;273;0;"";257771
63;65;0;"";201613
65;58;0;"";257777
29;15;0;"";171884
109;110;0;"";257778
58;45;0;"";257779
243;244;0;"";160505
54;51;0;"";201614
36;51;0;"";229691
68;71;0;"";257780
-8;10;0;"";173507
38;33;0;"";229692
103;90;0;"";173509
-1;35;0;"";201616
71;62;0;"";257848
20;24;0;"";173512
9;18;0;"";229721
23;34;0;"";257782
78;83;0;"";229693
285;253;0;"";229694
42;67;0;"";201624
3;32;0;"";173513
-5;-12;0;"";257784
35;21;0;"";201625
-3;85;0;"";171889
-5;18;0;"";173514
31;20;0;"";201627
170;149;0;"";201692
17;43;0;"";173515
187;171;0;"";173516
40;84;0;"";201628
79;89;0;"";229698
294;303;0;"";229699
115;113;0;"";173517
21;19;0;"";173518
58;67;0;"";229700
40;28;0;"";257786
4;16;0;"";201630
44;27;0;"";257787
25;46;0;"";173559
37;27;0;"";201631
17;31;0;"";201632
2;20;0;"";173560
73;58;0;"";201695
0;0;1;A;173055
-5;23;0;"";171890
0;33;0;"";201696
-4;16;0;"";257789
11;18;0;"";257791
41;40;0;"";257851
56;68;0;"";201636
158;153;0;"";201639
-3;15;0;"";257792
24;21;0;"";229704
26;18;0;"";257794
54;54;0;"";148779
59;51;0;"";171487
35;58;0;"";173522
59;51;0;"";257852
41;31;0;"";173525
-7;45;0;"";257795
34;37;0;"";160506
135;146;0;"";229705
74;56;0;"";229706
40;41;0;"";201643
116;97;0;"";229707
-13;17;0;"";173526
9;4;0;"";166058
38;30;0;"";201647
69;83;0;"";201648
66;65;0;"";171488
125;125;0;"";257801
95;68;0;"";229708
32;54;0;"";257802
-4;26;0;"";143902
42;32;0;"";173494
10;30;0;"";201697
17;18;0;"";201650
-8;26;0;"";257804
31;21;0;"";201651
44;60;0;"";171495
154;146;0;"";148780
10;32;0;"";257806
102;126;0;"";229712
189;169;0;"";229713
62;54;0;"";229714
-10;19;0;"";201652
26;45;0;"";229723
12;19;0;"";229724
59;57;0;"";201653
216;207;0;"";229726
42;22;0;"";229727
-9;26;0;"";257807
23;15;0;"";154809
0;16;0;"";229728
24;33;0;"";166059
39;34;0;"";173532
26;22;0;"";173533
58;57;0;"";229729
59;71;0;"";201659
1;24;0;"";201660
68;59;0;"";201661
106;103;0;"";143233
39;24;0;"";173534
27;20;0;"";257810
90;83;0;"";229731
-1;-9;0;"";229795
-3;23;0;"";229732
65;31;0;"";173535
32;23;0;"";257811
93;76;0;"";143553
6;27;0;"";173536
101;108;0;"";173537
0;72;0;"";173538
222;237;0;"";257813
42;30;0;"";173539
26;61;0;"";257814
291;264;0;"";257799
-2;-5;0;"";171491
74;54;0;"";201665
39;33;0;"";149212
126;115;0;"";201666
27;17;0;"";257818
36;36;0;"";201668
53;48;0;"";257819
41;34;0;"";229737
77;59;0;"";173544
39;24;0;"";154810
22;24;0;"";257820
98;101;0;"";173546
70;56;0;"";173547
184;175;0;"";148781
18;27;0;"";257821
36;45;0;"";201670
57;47;0;"";257822
15;19;0;"";257823
68;50;0;"";257824
110;93;0;"";257825
-9;31;0;"";201671
50;49;0;"";257826
118;100;0;"";257827
45;19;0;"";173549
0;0;1;D;149707
42;62;0;"";229739
15;16;0;"";173551
86;81;0;"";257828
55;23;0;"";173552
50;45;0;"";173553
91;92;0;"";201673
168;164;0;"";229743
42;45;0;"";173554
18;17;0;"";229744
23;22;0;"";201676
34;33;0;"";201677
59;48;0;"";257833
-6;17;0;"";166061
67;69;0;"";201678
7;17;0;"";229747
15;16;0;"";201679
-3;18;0;"";229748
158;144;0;"";173637
24;30;0;"";201680
-7;26;0;"";201681
8;18;0;"";229749
-2;17;0;"";173638
7;21;0;"";173562
30;20;0;"";257850
-9;19;0;"";257835
17;15;0;"";173564
19;30;0;"";201683
153;160;0;"";257837
234;261;0;"";257838
20;23;0;"";173566
129;138;0;"";201685
38;27;0;"";173567
136;130;0;"";201686
11;22;0;"";201687
17;21;0;"";173570
-2;15;0;"";166062
48;36;0;"";257840
56;29;0;"";257841
90;103;0;"";229752
53;52;0;"";257844
46;46;0;"";173572
43;64;0;"";229753
41;52;0;"";173573
1;21;0;"";201689
-1;19;0;"";171888
-1;28;0;"";166064
-6;16;0;"";257918
64;61;0;"";257853
14;17;0;"";257854
1053;1033;0;"";257855
-11;19;0;"";201699
38;47;0;"";201701
600;597;0;"";173574
123;127;0;"";201702
194;193;0;"";229758
44;37;0;"";173575
46;38;0;"";201704
31;30;0;"";173577
51;37;0;"";173578
51;46;0;"";201708
-7;24;0;"";257920
38;22;0;"";173580
161;160;0;"";257917
12;19;0;"";257858
119;130;0;"";201710
-4;28;0;"";201766
119;117;0;"";257861
28;27;0;"";201711
47;58;0;"";154811
38;32;0;"";257863
92;162;0;"";148782
-9;18;0;"";257865
230;221;0;"";173584
19;32;0;"";229767
-1;15;0;"";201713
41;28;0;"";173585
33;44;0;"";257866
285;273;0;"";201714
22;18;0;"";257867
-2;37;0;"";257868
78;85;0;"";201717
20;29;0;"";160509
-6;33;0;"";257872
86;77;0;"";229770
60;69;0;"";201767
2;17;0;"";257873
100;92;0;"";201720
40;24;0;"";173590
-6;19;0;"";149214
58;54;0;"";257876
17;32;0;"";201722
34;23;0;"";173591
20;20;0;"";257877
103;99;0;"";229772
414;414;0;"";173592
173;155;0;"";201723
24;16;0;"";166066
61;63;0;"";229773
11;20;0;"";201724
94;120;0;"";257879
67;57;0;"";173594
170;162;0;"";257880
41;19;0;"";229774
45;34;0;"";149215
10;16;0;"";143234
29;25;0;"";173595
35;25;0;"";257881
45;45;0;"";173596
49;41;0;"";257883
27;21;0;"";173598
28;36;0;"";257884
41;39;0;"";201725
15;56;0;"";257922
24;18;0;"";173602
10;48;0;"";257885
12;50;0;"";201726
27;29;0;"";257886
20;18;0;"";229775
65;64;0;"";201727
-6;15;0;"";201728
38;29;0;"";173603
66;68;0;"";229777
9;16;0;"";173634
12;41;0;"";257887
44;21;0;"";257889
37;42;0;"";201730
2;39;0;"";166068
71;60;0;"";173604
88;56;0;"";148934
101;106;0;"";229778
18;21;0;"";201768
162;218;0;"";201731
39;34;0;"";154813
148;136;0;"";173606
48;43;0;"";257890
19;16;0;"";173607
19;16;0;"";257892
112;112;0;"";143556
54;93;0;"";257893
67;63;0;"";201734
21;23;0;"";257894
37;44;0;"";201735
35;24;0;"";229780
5;34;0;"";257895
57;56;0;"";143905
80;60;0;"";229781
35;25;0;"";201736
101;77;0;"";173611
1;35;0;"";229782
20;23;0;"";201738
20;21;0;"";257924
42;46;0;"";257898
-9;24;0;"";229783
8;41;0;"";201739
27;26;0;"";173612
45;35;0;"";257899
89;94;0;"";257900
16;34;0;"";201740
32;19;0;"";173613
-1;24;0;"";173635
11;19;0;"";201741
64;43;0;"";257902
181;189;0;"";144295
145;134;0;"";173614
-1;16;0;"";201744
186;184;0;"";173617
51;53;0;"";143557
55;66;0;"";173618
146;129;0;"";146502
40;21;0;"";173619
42;52;0;"";229786
25;23;0;"";257904
-6;19;0;"";160512
34;25;0;"";201770
79;68;0;"";257906
76;105;0;"";257907
44;34;0;"";229789
40;40;0;"";257908
0;30;0;"";229794
22;16;0;"";201747
239;230;0;"";257909
-1;22;0;"";257925
68;62;0;"";143235
25;17;0;"";257911
77;74;0;"";143906
36;26;0;"";229801
65;57;0;"";201748
33;40;0;"";173620
17;16;0;"";257912
60;50;0;"";143907
58;56;0;"";201750
42;38;0;"";173623
22;32;0;"";173625
21;16;0;"";229800
24;19;0;"";201751
43;81;0;"";173626
23;17;0;"";144296
38;49;0;"";201752
-2;18;0;"";229866
89;89;0;"";229806
41;29;0;"";229807
29;42;0;"";229808
344;339;0;"";173630
17;25;0;"";173631
-3;19;0;"";149218
18;28;0;"";229809
64;62;0;"";201754
113;112;0;"";201755
23;16;0;"";201756
-8;31;0;"";229811
64;54;0;"";201757
-5;15;0;"";173639
134;126;0;"";229804
88;74;0;"";146499
16;16;0;"";201772
-8;48;0;"";172640
-3;22;0;"";173710
43;72;0;"";229867
77;72;0;"";257916
211;200;0;"";257991
23;30;0;"";173641
-12;39;0;"";173711
112;91;0;"";173708
49;31;0;"";257926
21;30;0;"";201761
49;47;0;"";229813
31;32;0;"";257990
246;247;0;"";173644
75;77;0;"";229814
91;65;0;"";257928
20;23;0;"";154815
65;198;0;"";229815
-3;-6;0;"";201762
45;40;0;"";257930
118;177;0;"";143908
23;18;0;"";201763
-4;22;0;"";173713
32;45;0;"";257931
41;42;0;"";173645
0;23;0;"";229816
-11;22;0;"";166070
-7;22;0;"";257933
112;112;0;"";257934
38;25;0;"";173648
33;26;0;"";229865
21;20;0;"";257936
122;123;0;"";201843
0;25;0;"";201776
153;159;0;"";173709
31;19;0;"";173651
82;75;0;"";229820
38;19;0;"";201777
150;150;0;"";173652
0;0;1;B;160531
47;51;0;"";173653
9;21;0;"";257937
4;23;0;"";173654
409;385;0;"";173656
154;177;0;"";229822
22;60;0;"";229823
227;205;0;"";173657
57;50;0;"";173658
105;166;0;"";148935
55;50;0;"";201782
34;28;0;"";173661
97;89;0;"";173662
41;37;0;"";257938
17;40;0;"";257939
15;19;0;"";229826
25;23;0;"";229827
73;70;0;"";229828
60;36;0;"";229829
-6;39;0;"";229830
12;18;0;"";229868
16;24;0;"";201785
83;54;0;"";257940
44;32;0;"";257994
37;15;0;"";201849
107;113;0;"";257941
47;33;0;"";172261
44;38;0;"";229832
227;216;0;"";257943
57;55;0;"";201786
248;246;0;"";148938
138;146;0;"";257945
50;51;0;"";229833
38;70;0;"";229834
11;16;0;"";173665
12;16;0;"";173666
10;39;0;"";229836
33;18;0;"";173667
27;36;0;"";173668
34;28;0;"";173669
155;162;0;"";257946
92;93;0;"";257947
89;97;0;"";173670
27;19;0;"";229837
74;58;0;"";143909
9;27;0;"";229838
98;101;0;"";229839
17;25;0;"";201844
25;26;0;"";201788
64;87;0;"";229841
23;30;0;"";201789
21;25;0;"";171496
33;16;0;"";229842
9;24;0;"";257948
57;61;0;"";148936
-1;16;0;"";173675
13;19;0;"";229843
-10;18;0;"";201790
11;23;0;"";173676
26;17;0;"";148786
59;60;0;"";229845
55;48;0;"";201791
13;19;0;"";229848
26;16;0;"";154816
156;174;0;"";257952
107;102;0;"";257953
15;29;0;"";201793
70;82;0;"";201794
-1;24;0;"";257954
87;112;0;"";257955
41;35;0;"";201795
76;96;0;"";229851
51;46;0;"";173678
39;30;0;"";257996
26;15;0;"";257956
27;55;0;"";257997
61;82;0;"";201796
4;21;0;"";229852
43;35;0;"";229853
22;28;0;"";229854
-10;16;0;"";201798
34;32;0;"";257958
9;30;0;"";229856
21;23;0;"";229859
-2;20;0;"";173680
181;181;0;"";229860
-9;-17;0;"";201801
-8;20;0;"";229870
95;82;0;"";148937
24;130;0;"";229861
123;118;0;"";201803
25;37;0;"";173681
-10;31;0;"";257960
36;18;0;"";173683
30;16;0;"";201806
-3;23;0;"";154817
69;55;0;"";143237
45;42;0;"";257962
35;35;0;"";229872
49;44;0;"";173685
58;34;0;"";229862
37;49;0;"";201809
87;78;0;"";143559
79;68;0;"";257965
42;48;0;"";201810
-5;15;0;"";160515
45;46;0;"";173686
3;18;0;"";173688
-1;31;0;"";229876
0;0;1;B;144769
68;73;0;"";148787
38;33;0;"";173690
22;20;0;"";257967
55;53;0;"";257968
120;117;0;"";229877
34;36;0;"";229878
57;63;0;"";173691
-6;26;0;"";149223
5;25;0;"";257970
62;88;0;"";201812
42;24;0;"";257971
-1;17;0;"";166072
-1;15;0;"";173692
141;213;0;"";201814
37;28;0;"";173695
61;54;0;"";229879
262;250;0;"";229880
96;91;0;"";257973
32;31;0;"";257974
113;101;0;"";173700
29;15;0;"";229881
14;23;0;"";229943
21;33;0;"";173701
640;636;0;"";201815
33;21;0;"";173702
52;77;0;"";160518
10;19;0;"";229883
84;68;0;"";257977
36;33;0;"";173704
36;20;0;"";201818
82;85;0;"";173706
17;16;0;"";201819
32;32;0;"";173707
28;43;0;"";229885
32;20;0;"";257979
45;42;0;"";257980
55;49;0;"";173716
13;20;0;"";229886
69;50;0;"";201820
25;22;0;"";257981
51;49;0;"";173718
83;77;0;"";257983
52;60;0;"";201823
62;61;0;"";229888
3;23;0;"";173786
27;23;0;"";201824
44;37;0;"";173720
22;36;0;"";229889
120;149;0;"";229891
-5;24;0;"";257985
1;16;0;"";160520
30;27;0;"";229893
83;77;0;"";201825
27;30;0;"";201847
65;63;0;"";257987
-3;64;0;"";201826
170;149;0;"";148788
1;16;0;"";229894
75;85;0;"";257989
14;16;0;"";201830
15;30;0;"";201831
139;109;0;"";173725
72;47;0;"";201832
87;79;0;"";173726
21;25;0;"";201833
7;18;0;"";173727
-7;17;0;"";173729
57;58;0;"";229897
0;0;1;A;144770
183;183;0;"";173730
21;21;0;"";229899
-8;17;0;"";229901
25;19;0;"";201836
25;16;0;"";173732
67;51;0;"";173733
32;37;0;"";229902
2;-4;0;"";201837
23;17;0;"";201838
124;100;0;"";258004
58;32;0;"";146508
88;84;0;"";229903
35;32;0;"";173736
17;26;0;"";201839
33;37;0;"";229905
29;32;0;"";229907
660;654;0;"";173782
27;17;0;"";173737
-6;15;0;"";201842
66;49;0;"";258067
28;24;0;"";173783
35;22;0;"";229910
49;33;0;"";258007
103;127;0;"";229911
283;263;0;"";146510
105;94;0;"";201913
15;16;0;"";229913
-2;-11;0;"";229914
27;29;0;"";173740
28;29;0;"";258009
13;21;0;"";229915
125;143;0;"";144650
165;173;0;"";258010
49;51;0;"";166076
77;45;0;"";149225
-10;22;0;"";201853
-5;17;0;"";201855
66;52;0;"";229917
79;131;0;"";143560
16;20;0;"";173743
8;18;0;"";143238
13;28;0;"";229919
29;34;0;"";201858
146;132;0;"";148790
128;116;0;"";201859
13;28;0;"";201860
34;29;0;"";201916
202;179;0;"";201865
36;28;0;"";201917
25;20;0;"";229921
10;18;0;"";229922
49;48;0;"";149226
60;34;0;"";258011
-6;-24;0;"";173746
21;29;0;"";173748
49;40;0;"";148939
35;21;0;"";229924
26;45;0;"";229925
1;22;0;"";258013
174;137;0;"";258014
103;95;0;"";173750
22;15;0;"";258015
60;57;0;"";229928
-6;43;0;"";229931
48;52;0;"";258016
31;31;0;"";173752
14;16;0;"";201868
32;23;0;"";160522
87;84;0;"";173753
137;148;0;"";229933
68;63;0;"";173754
343;351;0;"";148789
77;61;0;"";258018
32;22;0;"";173755
65;71;0;"";258019
72;58;0;"";201871
6;15;0;"";173756
49;34;0;"";201873
-6;-9;0;"";149228
6;29;0;"";201919
62;37;0;"";201877
62;78;0;"";173758
73;57;0;"";201878
70;54;0;"";173759
28;88;0;"";258021
-4;44;0;"";229947
57;78;0;"";229934
18;15;0;"";201880
25;17;0;"";258024
19;15;0;"";160523
45;47;0;"";201881
15;16;0;"";201920
170;180;0;"";258025
25;25;0;"";258026
53;26;0;"";201882
35;41;0;"";201921
69;56;0;"";229939
0;20;0;"";173760
130;137;0;"";143910
-4;15;0;"";171895
63;63;0;"";229940
124;108;0;"";229941
40;39;0;"";229942
62;73;0;"";201857
19;37;0;"";230014
-6;-8;0;"";173785
13;16;0;"";258028
24;22;0;"";201883
96;78;0;"";229949
34;16;0;"";258029
59;56;0;"";201886
36;53;0;"";229950
66;62;0;"";201887
0;50;0;"";230015
3;73;0;"";201888
29;59;0;"";149229
82;75;0;"";173762
33;37;0;"";258030
34;28;0;"";201890
101;159;0;"";258031
-9;32;0;"";201922
-6;-20;0;"";172267
193;180;0;"";144652
44;33;0;"";201894
54;35;0;"";201895
30;26;0;"";173767
-2;24;0;"";171891
32;22;0;"";143561
95;88;0;"";229952
9;16;0;"";149230
76;54;0;"";144299
150;156;0;"";201914
24;22;0;"";201897
29;21;0;"";148940
29;24;0;"";201899
78;60;0;"";229953
47;31;0;"";201900
102;116;0;"";229954
50;48;0;"";258070
39;18;0;"";258033
33;42;0;"";229955
90;43;0;"";173771
-5;-10;0;"";166079
39;37;0;"";258034
5;19;0;"";173773
57;46;0;"";201901
67;53;0;"";201902
53;68;0;"";201915
0;0;1;B;144771
26;23;0;"";173774
85;58;0;"";258036
42;33;0;"";258037
7;20;0;"";173775
81;67;0;"";201903
-5;22;0;"";258040
54;50;0;"";229958
115;115;0;"";171892
12;17;0;"";201905
12;19;0;"";201906
32;22;0;"";149231
100;90;0;"";146511
20;57;0;"";143562
148;153;0;"";201908
-7;19;0;"";173778
31;19;0;"";201909
132;125;0;"";146438
68;68;0;"";229959
51;43;0;"";201910
16;33;0;"";201911
30;18;0;"";144654
65;54;0;"";229960
-7;27;0;"";258071
104;81;0;"";229962
159;151;0;"";143563
47;47;0;"";229964
-9;17;0;"";173787
36;32;0;"";258043
87;85;0;"";229965
67;86;0;"";173788
-4;35;0;"";160524
23;20;0;"";229966
44;174;0;"";258044
-3;23;0;"";166080
65;43;0;"";258045
239;227;0;"";148941
59;44;0;"";201925
-1;31;0;"";201926
75;63;0;"";173791
16;20;0;"";258049
11;19;0;"";201928
13;17;0;"";230017
7;26;0;"";229969
36;32;0;"";201929
109;98;0;"";173792
51;48;0;"";201930
48;34;0;"";173793
18;20;0;"";201931
69;42;0;"";201932
12;16;0;"";258051
10;16;0;"";173795
115;104;0;"";258053
29;20;0;"";173796
148;144;0;"";229970
35;44;0;"";173797
-9;34;0;"";173798
60;50;0;"";201936
43;18;0;"";229971
16;20;0;"";258054
227;239;0;"";229973
82;80;0;"";173801
9;17;0;"";258055
95;81;0;"";229975
26;17;0;"";201940
141;156;0;"";258056
79;75;0;"";143565
42;21;0;"";229976
-1;27;0;"";230019
25;34;0;"";201943
2;27;0;"";166081
5;17;0;"";173853
53;42;0;"";258073
36;25;0;"";258061
108;116;0;"";172262
2;28;0;"";258063
36;48;0;"";201993
48;20;0;"";172263
13;29;0;"";173807
24;37;0;"";173808
21;18;0;"";173854
121;118;0;"";160527
30;42;0;"";229981
17;24;0;"";173809
57;65;0;"";258065
115;100;0;"";173811
39;21;0;"";229983
33;30;0;"";258075
21;20;0;"";258076
583;571;0;"";172264
18;16;0;"";173857
70;73;0;"";171500
36;16;0;"";173812
148;148;0;"";173814
-9;58;0;"";201945
28;15;0;"";201946
-8;35;0;"";173858
110;111;0;"";258078
4;20;0;"";229987
-5;-4;0;"";201947
112;141;0;"";144655
33;44;0;"";258079
47;38;0;"";258080
25;16;0;"";173817
70;64;0;"";173859
-1;40;0;"";258081
20;22;0;"";173818
365;346;0;"";144656
63;67;0;"";229988
25;22;0;"";258082
72;59;0;"";258084
74;51;0;"";173820
42;32;0;"";173821
-1;24;0;"";258086
34;18;0;"";229991
28;17;0;"";258088
8;23;0;"";258145
35;23;0;"";229992
16;37;0;"";229993
24;61;0;"";258089
43;41;0;"";173825
121;108;0;"";173826
49;57;0;"";229994
22;24;0;"";173828
24;82;0;"";258090
35;21;0;"";258091
23;17;0;"";201950
107;81;0;"";148791
-1;15;0;"";201952
35;20;0;"";149234
79;62;0;"";258093
58;79;0;"";173831
7;20;0;"";229999
44;34;0;"";201953
3;27;0;"";258094
11;25;0;"";230000
31;29;0;"";201954
31;25;0;"";230001
-5;18;0;"";230002
75;82;0;"";173832
9;18;0;"";258095
36;45;0;"";201995
140;127;0;"";258144
48;32;0;"";258098
4;30;0;"";172265
50;36;0;"";230007
58;37;0;"";258099
-3;18;0;"";166082
70;55;0;"";258100
41;22;0;"";171498
18;15;0;"";201956
48;47;0;"";201996
-1;35;0;"";201957
18;21;0;"";173834
26;42;0;"";201958
0;26;0;"";166083
-2;33;0;"";230009
63;90;0;"";201959
-4;22;0;"";258101
10;48;0;"";230011
95;76;0;"";201937
120;132;0;"";258102
192;236;0;"";173837
-2;16;0;"";154822
39;16;0;"";230012
53;51;0;"";143240
9;16;0;"";173838
40;52;0;"";149235
-4;-14;0;"";201962
-3;15;0;"";230020
42;44;0;"";230092
61;41;0;"";230022
1;20;0;"";154823
92;88;0;"";149236
163;154;0;"";230025
62;59;0;"";173841
76;63;0;"";173842
54;54;0;"";258106
33;15;0;"";258107
76;65;0;"";258109
140;129;0;"";143566
23;18;0;"";173843
49;24;0;"";258110
155;189;0;"";230026
37;18;0;"";258111
29;62;0;"";173845
9;98;0;"";201966
59;39;0;"";258113
20;16;0;"";166084
6;16;0;"";230028
-4;28;0;"";230093
55;36;0;"";230030
491;467;0;"";230031
60;63;0;"";258114
9;15;0;"";230032
67;81;0;"";201969
169;155;0;"";143567
33;28;0;"";201970
80;76;0;"";230033
37;36;0;"";258117
32;42;0;"";143241
40;27;0;"";258118
29;26;0;"";258119
21;33;0;"";230035
13;16;0;"";201972
48;30;0;"";258120
33;42;0;"";230036
37;28;0;"";201973
63;117;0;"";173849
116;121;0;"";258122
26;20;0;"";201974
